draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bFT,bMVP,bWP,bER,sigma
126,131.70642324220924,0.9018547122222945,0.5356568055523541,3.0,7.0,0.0,-129.09255265184007,0.2813393772582917,0.08959750521542544,0.04095154798765812,0.1998952026590535,0.04516135032997997,0.20698888197865672
127,131.60631770179916,0.9407502490867531,0.5550471485189914,3.0,7.0,0.0,-128.60976688531147,0.29695394910257167,0.0753822265890594,0.03195008746551208,0.18402572226737368,0.06636299011255695,0.20384123515950808
128,132.14538039759887,0.977130687012829,0.5593889784633831,3.0,7.0,0.0,-127.23300053275717,0.27274523884449464,0.07160517767769714,0.05175291378574418,0.1836819602209172,0.06761670366595524,0.18705719427814543
129,131.5512404257851,0.9588993685070034,0.4880592379583002,3.0,7.0,0.0,-129.20908718553483,0.2964339296007613,0.08433043913535623,0.03814877557269884,0.1834594783358684,0.0622484713881316,0.2066682300368939
130,130.96819875009444,0.9888489583263868,0.5356568055523541,3.0,7.0,0.0,-130.4408672441224,0.29053107481597895,0.09007032555282198,0.05592249726606921,0.19359563741911198,0.049147684399504274,0.21303999756736108
131,131.7176808705607,0.9703528687474997,0.5550471485189914,3.0,7.0,0.0,-130.32154256059235,0.2615800361424047,0.07872852507831891,0.03657543806315268,0.1949942873000184,0.058533981289550396,0.18325973258248685
132,131.14510991270205,0.9444368620237303,0.5593889784633831,3.0,7.0,0.0,-129.9238233279421,0.28584819108666626,0.07346224842924858,0.012657049643519304,0.22179235553330395,0.045590153938529915,0.20527630300202082
133,132.025431436723,1.0,0.4880592379583002,3.0,7.0,0.0,-130.74603692763534,0.2747968404814355,0.06678500093562771,0.05955015973804673,0.20958823858968914,0.05528248829840766,0.20266246429076312
134,129.3814829496981,0.8891608445355701,0.5356568055523541,3.0,7.0,0.0,-126.90917749902427,0.2828822218069411,0.0625737421026893,0.04005358925807245,0.21441618689453001,0.06690974508825906,0.16769559117590996
135,130.4403730944547,0.9141952974505131,0.5550471485189914,3.0,7.0,0.0,-128.70627562024367,0.2894391055288428,0.06643416742313844,0.0543692941139698,0.2021260372522995,0.04749304859354711,0.22209059852713356
136,130.5162134822611,0.9387751616910412,0.5593889784633831,3.0,7.0,0.0,-128.82054260684072,0.2761728970496395,0.061188365047515875,0.050676440004644774,0.207930037560757,0.059073529316289904,0.17172150306520062
137,129.0579616304145,0.6928650545694252,0.4880592379583002,2.0,3.0,0.0,-128.48956222648255,0.279854253253576,0.07026456196704695,0.06822184610892928,0.23449017301989133,0.06228966143001122,0.2031870759133754
138,130.04762340503387,0.977647452157464,0.5356568055523541,2.0,7.0,0.0,-127.28573439412982,0.2606481810939007,0.08403290630038064,0.037862190023235334,0.1917471256277586,0.04833871741667797,0.2212337997908481
139,128.90910907615847,0.9501989910269895,0.5550471485189914,2.0,7.0,0.0,-127.80607526102206,0.284037707551526,0.057223171845169535,0.05094334519824471,0.21362980372748483,0.04007184120339106,0.23255009262658344
140,129.80771987359648,0.6730961467459781,0.5593889784633831,3.0,7.0,0.0,-126.12870515902655,0.2934039220142816,0.06244304270810727,0.04024477950424618,0.24813949084153486,0.04795423234471542,0.2109083515583826
141,131.005709161151,0.9766397360552499,0.4880592379583002,3.0,7.0,0.0,-127.03569030507634,0.2705897405717917,0.10079646968514253,0.04931337144836663,0.2039385317663903,0.04244637766538402,0.19443442884279305
142,130.39620160495022,0.998189644105655,0.5356568055523541,3.0,7.0,0.0,-128.36594314853323,0.25102146978434126,0.0821753166787709,0.05221352764378271,0.1925449698112144,0.05790613882814192,0.2152887282576409
143,127.11910162086258,0.9714925724636109,0.5550471485189914,3.0,7.0,0.0,-125.66977362797222,0.29598980807077413,0.031231767939182545,0.03689307732931136,0.22469742444515287,0.025548832098512875,0.23258046761022344
144,131.79150040038934,0.9612044363090598,0.5593889784633831,3.0,7.0,0.0,-128.0510044196908,0.2713665770675779,0.07429344790797446,0.03881328792869877,0.20947578043833606,0.07498418996137632,0.18697914226953635
145,131.28917632518994,0.9877558916483178,0.4880592379583002,3.0,7.0,0.0,-129.19022863667976,0.2611018619042714,0.09153690221999393,0.04954832268977672,0.17734833329932104,0.07860699764599832,0.18788259781417369
146,130.52333576693198,0.9492442053178503,0.5356568055523541,3.0,7.0,0.0,-126.90987045078609,0.3056579654336388,0.07030141476664183,0.04833988456955854,0.19260301878610128,0.07509446757764517,0.18072516851068748
147,126.10646526983608,0.969660053018571,0.5550471485189914,2.0,3.0,0.0,-125.22190433026277,0.2954240052097666,0.02452773989546219,0.04254982937835652,0.23398914934090081,0.039843184679101924,0.23761955254124367
148,131.73634919076582,0.9130548840703161,0.5593889784633831,3.0,7.0,0.0,-128.20639145858297,0.2919324735444733,0.08627184810494613,0.048538417319367734,0.1973353976780363,0.07081485483592619,0.20655510252047038
149,130.20105542811802,0.9807852296143046,0.4880592379583002,3.0,15.0,0.0,-128.4565766379694,0.2886080389896675,0.036568531564099324,0.030570877959390824,0.25060596427870996,0.01997692021941474,0.19638077545647853
150,131.83195974082082,0.9871015650264136,0.5356568055523541,3.0,7.0,0.0,-129.04620433958115,0.28067522489060787,0.07343690556818536,0.06352666169820567,0.18576844824556343,0.05782264065643333,0.20335373804307774
151,131.3544185882181,0.9634392526420721,0.5550471485189914,3.0,7.0,0.0,-123.42664287821654,0.3048589114367715,0.06168580878603411,0.032771614798142085,0.21866475657514792,0.03675532607795062,0.1955949225849241
152,131.6639739633789,0.9429623218934099,0.5593889784633831,2.0,7.0,0.0,-129.8583083203177,0.2605534387717934,0.08296215445838051,0.038588639113639134,0.19067380887173394,0.07071689778210098,0.18499731634337302
153,124.76107787186,0.6442085543637713,0.4880592379583002,3.0,7.0,0.0,-121.23558791911556,0.2821186478343084,0.0660833837811928,0.08952604846350959,0.20875930965854766,0.029274918579875384,0.24370053781445605
154,130.96107603630935,0.961571983342739,0.5356568055523541,3.0,7.0,0.0,-130.05937706684657,0.29897204530930904,0.097857752916649,0.05407541796159767,0.17410939019507607,0.06804461536909429,0.2029085397712058
155,129.2282723887987,0.8774997484780326,0.5550471485189914,3.0,7.0,0.0,-127.7478430670274,0.28188506380907846,0.06616157171573789,0.03712894446816355,0.25861278160922063,0.01871915284680929,0.21482822619091668
156,129.88035757193174,0.9127975308272162,0.5593889784633831,3.0,7.0,0.0,-128.8264285132792,0.3098848164564245,0.07604408444459751,0.0627226307640145,0.2035430043118728,0.043893134613939455,0.18276823824776406
157,129.04524392859352,0.833806123603046,0.4880592379583002,3.0,7.0,0.0,-120.34722719282402,0.2807951539801441,0.06238359339602315,0.028903986971890793,0.17593255102880898,0.04093519048118123,0.2123274832732226
158,129.57283354083415,0.8439326955810713,0.5356568055523541,3.0,7.0,0.0,-126.63183199992005,0.2954452628137615,0.05937921933206178,0.011568581299232389,0.2065361686528004,0.08604064996979217,0.20759609552459232
159,128.7617642384204,0.8929112257017687,0.5550471485189914,3.0,7.0,0.0,-124.49866491415526,0.28021630358603916,0.03023176559283876,0.06945949214288245,0.20252068197587783,0.043058113211742924,0.19284663788192644
160,132.48158327467104,0.9207922323839518,0.5593889784633831,2.0,3.0,0.0,-128.06562647944088,0.2934901891602671,0.07159968192500055,0.04809703323436387,0.20314965075809024,0.05054862704775454,0.1928352629591519
161,128.37998876529167,0.9959950100908684,0.4880592379583002,3.0,7.0,0.0,-127.12971903317808,0.25671810085913416,0.06111371127371325,0.025130807523178096,0.2539672144620763,0.06046762700524813,0.19968352992637642
162,130.47673826335387,0.9621058929398664,0.5356568055523541,3.0,7.0,0.0,-126.70556539627164,0.3005111973099434,0.06462269145270125,0.02834035552328,0.21714040675754748,0.06647725631788168,0.2146588259319647
163,130.40374801863354,0.9650229431600628,0.5550471485189914,2.0,3.0,0.0,-127.2903636807763,0.2930697592763229,0.03571534906232575,0.052646913261305384,0.22681808844051302,0.038882779958568044,0.19029078118892237
164,131.05860779590805,0.9068648235376432,0.5593889784633831,3.0,7.0,0.0,-130.02334268703726,0.30860875071692645,0.06263726040958774,0.049606160448292004,0.1963485250914633,0.06831948020506945,0.19325418188438265
165,127.00657012814459,0.9361588374719884,0.4880592379583002,3.0,7.0,0.0,-122.82496617162371,0.3007746442799986,0.11788458293358538,0.06974864474358694,0.1856731660080757,0.09489407346045421,0.2049635077885091
166,127.81017139771042,0.7515012548866247,0.5356568055523541,3.0,7.0,0.0,-124.58082068728082,0.25863128086109516,0.11530733333880985,0.029631139374684926,0.17095306937046267,0.049329549607362654,0.19734466528175623
167,127.42214198275948,0.834096796226999,0.5550471485189914,3.0,7.0,0.0,-124.24136466725385,0.24130835563614475,0.1086343911087699,0.020539385949849606,0.16582211962248994,0.09359491725566466,0.20578639466872647
168,130.41436581834387,0.9386787732093241,0.5593889784633831,3.0,7.0,0.0,-128.2942590791812,0.269447094887888,0.053295226234299636,0.03474381640110807,0.23794035450535048,0.008468952989345215,0.19726183312097628
169,126.79085740207648,0.9649002024588773,0.4880592379583002,3.0,7.0,0.0,-123.44043553616717,0.2900854685171019,0.10779252563958283,0.06968226001709732,0.19741505022801836,0.09593668545774915,0.21720789951194186
170,129.47057646642634,1.0,0.5356568055523541,3.0,7.0,0.0,-125.92681749078709,0.3007897972800819,0.0342851326908055,0.04589312526349417,0.19993413398612228,0.042307003377140544,0.2003662861691373
171,131.3907165175432,0.9810090605385288,0.5550471485189914,3.0,7.0,0.0,-126.27591678325746,0.2994289851686511,0.07575615112046709,0.06088814999699585,0.1812687595501076,0.058845551647671385,0.19528276669884845
172,126.58273540344832,0.6167447906680678,0.5593889784633831,3.0,7.0,0.0,-122.91626020170578,0.29033640247188536,0.10833968991239468,0.05992015384296835,0.11739360558963549,0.09294151003645483,0.20645873398462639
173,128.51018904579334,0.9813349316608974,0.4880592379583002,3.0,11.0,0.0,-124.1098278932984,0.27431365783758305,0.09121028526528766,0.05366731299037704,0.1950630295885194,0.02393169553047057,0.22372075022828647
174,131.42677759875045,1.0,0.5356568055523541,2.0,3.0,0.0,-129.0848585152708,0.30228825254506453,0.05628538774891161,0.04756283428912915,0.20581569358104865,0.0549298656934163,0.20439149073152574
175,131.1748811728278,0.9912781574077256,0.5550471485189914,3.0,7.0,0.0,-130.25049954227296,0.2626857102226413,0.07439215549467462,0.015683273863481638,0.20399852075665417,0.05907711329473335,0.18814391203239955
176,130.1781580708279,0.9463502061861447,0.5593889784633831,2.0,7.0,0.0,-122.55857999592189,0.2857384953028984,0.059231541290310184,0.024808188484404324,0.23353214066587497,0.06122854030348894,0.21592107490135215
177,129.26989342311177,0.8945131948808992,0.4880592379583002,3.0,7.0,0.0,-123.82661952223735,0.28649866871468244,0.05142742687441971,0.03209592462152626,0.18912147702690435,0.095740196276726,0.18448278817558855
178,130.70687470238104,0.9887565789335329,0.5356568055523541,3.0,7.0,0.0,-130.03845121678776,0.25869444097700456,0.06800027915752575,0.028685124838491362,0.22753705826409554,0.02733116309013992,0.18554922970610965
179,127.32556694860168,0.7248999646309731,0.5550471485189914,3.0,7.0,0.0,-123.53613221261796,0.2915717885533211,0.07124061346633442,0.019322574153055133,0.21469684300183925,0.08106949046701567,0.2354439651304215
180,129.78723543049503,0.9759575417835986,0.5593889784633831,3.0,7.0,0.0,-127.4869961027924,0.27360582364271796,0.08274493866832686,0.06708525952788462,0.19503346806222796,0.07408512775497987,0.1756867671348457
181,131.24851664204667,0.9564179277328282,0.4880592379583002,3.0,7.0,0.0,-126.51129565028467,0.29062000418057343,0.06805621733152871,0.0351375326815997,0.19368877994518857,0.09033574136847991,0.19865855311518105
182,130.13885976333063,0.9264293960814894,0.5356568055523541,3.0,7.0,0.0,-128.14502110112497,0.2904349966145334,0.053872585540226545,0.0771508484595181,0.20980490485611952,0.04553992348633758,0.20376323846909722
183,129.1249808140638,1.0,0.5550471485189914,3.0,7.0,0.0,-126.09153494691621,0.27628783394624407,0.06925399263541238,0.051964715412766066,0.23499711821375635,0.04329718028626964,0.17077646679421038
184,129.80320193299437,1.0,0.5593889784633831,3.0,7.0,0.0,-128.092231056813,0.2776170168818806,0.07461566994860488,0.0205091460791449,0.23351016401194752,0.05076936601553581,0.2207563688368841
185,130.3834249518012,0.9939676544531971,0.4880592379583002,3.0,7.0,0.0,-129.01305815711436,0.25510007916750926,0.09603329782957833,0.06671131939532435,0.18704240129670494,0.058088520399553444,0.19872707358874087
186,130.71560831857414,0.9556628314715756,0.5356568055523541,3.0,7.0,0.0,-127.38716219025214,0.2917908789622756,0.03920702215050868,0.02549701990698278,0.22368919484912453,0.04838878757467171,0.18782202782526328
187,128.68399737487184,0.9754239016610304,0.5550471485189914,3.0,7.0,0.0,-125.3252211562996,0.30204086196622526,0.07138185046232859,0.018861724816123804,0.16079176216771257,0.09074713732980973,0.20817932471648623
188,130.02771476988622,0.878492221389598,0.5593889784633831,2.0,7.0,0.0,-126.38519320402871,0.29838911833120896,0.056852208092796355,0.04133535873175043,0.18242302641049046,0.06118145905690625,0.17995508201802007
189,128.45356831734216,0.966945842149103,0.4880592379583002,3.0,7.0,0.0,-127.56557624974646,0.2487319799269564,0.0741450950614336,0.08716875546207471,0.18873084030893245,0.05799298668688359,0.19977164734726005
190,131.02359735017217,1.0,0.5356568055523541,3.0,7.0,0.0,-130.24498039100672,0.26557555948812267,0.10214959633442731,0.05482297151247889,0.18341334158520567,0.058802693488125266,0.20259575575446342
191,128.61363971835726,0.9945883862882356,0.5550471485189914,3.0,7.0,0.0,-125.62042092177488,0.25645461698301647,0.0861197832273846,0.07063440609851365,0.2026883492499458,0.021651306599486886,0.1898935070138439
192,131.00086779090063,1.0,0.5593889784633831,2.0,3.0,0.0,-129.47440950360013,0.2949469556774525,0.05717576936809792,0.03752315029765182,0.20112110593260768,0.07345767754536281,0.18143106927473632
193,128.51851883551146,0.9769541901989026,0.4880592379583002,3.0,7.0,0.0,-127.43773960366791,0.3084048104938308,0.08654834489727668,0.006088943429416793,0.2143873661843311,0.07880941758442059,0.19608075218673496
194,129.51690737846164,0.9494716819766306,0.5356568055523541,3.0,7.0,0.0,-127.74099664724291,0.2997203247816996,0.07419475159882816,0.034476465920114475,0.1990503202151938,0.0705271680754787,0.1699952044368124
195,131.70888931113126,1.0,0.5550471485189914,3.0,7.0,0.0,-127.83286051104197,0.29175639103955453,0.06522188848917539,0.06096547843521363,0.2073019779382751,0.0632833107527445,0.19799806369957426
196,129.25881507803635,0.8179075791576256,0.5593889784633831,3.0,7.0,0.0,-127.36182385173078,0.2570774970052646,0.08018991228375145,0.03993210462735722,0.23952883470081732,0.00975813170792246,0.19928931513983453
197,131.2749872908618,0.9886188553653683,0.4880592379583002,3.0,7.0,0.0,-125.61619429370617,0.27098229998222106,0.07141221939636563,0.07316481928969443,0.1893850264925387,0.060437197910866686,0.19597174943978235
198,131.05204290745172,1.0,0.5356568055523541,3.0,7.0,0.0,-127.72278711491096,0.25641157880844273,0.06381395248288473,0.04879405189990289,0.23259983484915495,0.034613323675412457,0.20065039611301977
199,127.48591971059915,0.8970609946186954,0.5550471485189914,3.0,7.0,0.0,-126.67202705722423,0.25355115921386856,0.048051010536919965,0.029165640371845124,0.2534990634252603,-0.00950844498534597,0.2055255848721129
200,131.51390134345615,0.9978053526613327,0.5593889784633831,3.0,7.0,0.0,-128.5295011032704,0.25659847186282825,0.06349659183533837,0.04775346775818588,0.22404448325114204,0.048041150403612176,0.19343786360804882
201,130.0150408910041,0.928881113399054,0.4880592379583002,3.0,7.0,0.0,-129.14632792013808,0.3026655146766147,0.09578429310458124,0.01597177869746571,0.18891638983896922,0.06959770797205306,0.20454088382694907
202,129.03345495697792,0.8812909130785515,0.5356568055523541,2.0,3.0,0.0,-128.190339023844,0.24494136810707415,0.07030262852714497,0.04629455687425119,0.24516035798876995,0.025196366784353507,0.1948716747200083
203,129.6742050494177,0.9977111827102519,0.5550471485189914,3.0,7.0,0.0,-125.85669841945122,0.3072288863845561,0.045188979237808874,0.029243032593112332,0.22515144026765066,0.06653814604915412,0.2055214701380183
204,131.8987422139971,0.8318734436389723,0.5593889784633831,2.0,7.0,0.0,-129.57479553410218,0.277177110032884,0.08197192527276255,0.042907583568606265,0.2176614614075237,0.06519033030139725,0.19275817194900827
205,130.36852328802107,0.8858060073565743,0.4880592379583002,3.0,7.0,0.0,-126.81945124252435,0.26643349518192627,0.08851413786592825,0.039491084454788446,0.21775170890207146,0.07754532275191697,0.20351866908492888
206,127.37064607931012,0.7319253593463393,0.5356568055523541,2.0,3.0,0.0,-125.62252837105274,0.23550609119033086,0.06458542618718349,0.038378974196948606,0.22509248721626696,0.007072051496819245,0.19915947791417574
207,132.13445278985745,0.872001947390472,0.5550471485189914,2.0,3.0,0.0,-127.92241059754406,0.28573505560702256,0.06932963034686947,0.03970265750458586,0.21338394884570097,0.033518886464642295,0.18834633324206534
208,130.80015539665874,0.9220530014506977,0.5593889784633831,2.0,3.0,0.0,-130.1069747223151,0.2793110872691029,0.049708086310359736,0.026911681692844774,0.18873400547774755,0.05663811996992314,0.19288510966613312
209,130.7147843432891,0.975092226571414,0.4880592379583002,2.0,7.0,0.0,-127.79140093951753,0.27956231876768933,0.09670340948062876,0.053844117556710966,0.1577176822547545,0.07081447765400715,0.19176549128632403
210,127.72739006556546,0.9974677140603063,0.5356568055523541,3.0,7.0,0.0,-125.95930624411126,0.3185682285633652,0.04284547386481673,0.030200259995052218,0.2477665567167017,0.05491307960087686,0.19887723131171312
211,130.87507092946996,0.940773055191107,0.5550471485189914,2.0,7.0,0.0,-130.25233112116086,0.301921718655554,0.07085401386552159,0.06429236747254895,0.21136789028996011,0.05054195614323176,0.1871593474792026
212,131.02489750919744,1.0,0.5593889784633831,3.0,15.0,0.0,-130.14571956443424,0.2809578277205751,0.10399708467437555,0.04137324873212659,0.20411479091921356,0.06959100214189723,0.197353782972735
213,130.37881650418714,0.9070306597895247,0.4880592379583002,3.0,7.0,0.0,-127.20735904313985,0.3012982002797405,0.05098228311219203,0.046760186666039524,0.20924441365145857,0.05212352852664028,0.21626270016594226
214,129.04371928713897,1.0,0.5356568055523541,3.0,7.0,0.0,-127.48527153656073,0.2490266108294208,0.10297095792465534,0.061545305629281996,0.19008328494919552,0.08240320672171476,0.19628708998811636
